,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2024-11-23,30705893802.626682,6802226256.44741,965324968.1311,1146796.16053,,3637933142.83465,291707283.07009,105098272.73613,1123159624.5867102,71146297.88296,145776443.31932,,570531286.62219,863684437.29024,373653958.31176,67124260.23193,34558379.37831,333372.60586,137679579.37313,4046837.94872,8431389.46568,2727215.91945,96204368.93034,0.11101,2926.3976,325222.84438,11612468.051290002,201023.47032000002,44319.33983,5906565.90418,5316169.94893,,,148586.64631,69840391.47986,1438881.1705,,18633.36583,636285.3305200001,0.0,29113928.09149,168551.50629000002,4141241.31249,119155489.99091,33834891.36272,6943670.43248,,17190167.73426,,,14674135.75312,822976.31819,,9975700.883089999,,20726695.26534,,,,,73.89401,10001311.667030001,,,,,,0,,,,,,,,,,,,
2024-11-24,31045743593.101643,6850336239.77039,1034750397.9248401,451291.1606,,3827174217.5537696,319108395.18459,71433138.57229,1162365626.58107,73484407.51227,145930684.3231,,569443080.81447,864401740.9140999,377250819.6638,66992943.70743,35690141.20602,390412.22925000003,137675692.21602,3860742.25846,7675336.61326,2720034.98435,96296785.77298,0.11101,2929.32107,391303.50656999997,10263090.56972,187917.27971,38991.88275,1281816.38528,5937240.58692,,,149014.36036,69694599.60428001,1806521.1218700001,,18637.539050000003,607567.57111,0.0,28696160.47033,182880.61299,4942747.79985,118867631.73123,31859096.156170003,6885456.9545,,17292839.8026,,,14545022.16475,829026.1582300001,,9944180.05581,,20727469.53884,,,,,73.68514,5955308.9425,,,,,,0,,,,,,,,,,,,
2024-11-25,30938183255.85005,6778649038.133511,1064858076.15996,565599.2535999999,,3813809515.95784,324324292.66855,47050338.97148,1179879813.5206,74744494.3637,148717720.68313,,556956758.81234,863883260.39815,387539471.35512,66761259.41218001,36187996.77859,380062.11869,137391762.82718,3940129.95701,8832093.44628,2692315.30027,96003796.23187,0.11084,2932.24449,524697.09791,8199697.61316,176447.87482,16770.018389999997,1255856.04891,7581219.56921,,,148787.7609,72065936.93348001,2126295.54778,,18681.06311,570462.07386,0.0,34532286.09237,175290.44455,4747020.804160001,119923503.78247,35218522.01698,6860408.62993,,17336195.47356,,,14445889.07362,822997.1434899999,,14644508.19781,18432715.78601,20683721.06348,,,,,73.78348,6799940.1490899995,,,,,,0,,,,,,,,,,,,
2024-11-26,30085227112.15943,6798746274.8588505,1018108775.32915,638861.80316,,3798163304.7132797,401248219.78555,35903132.81295,1178350091.4358,71134625.71009,150040361.82304,,535328684.39806,857172621.22516,393747579.32917,66779750.5042,34088133.198640004,387345.92481,137525276.97707,5256558.85539,8069228.31172,2688373.4216400003,96042268.59528,0.11092,2935.16796,951654.7641899999,9737645.7162,189266.13633,65680.55022,1222250.42107,4718974.85533,,,149863.52311,70825716.32654,1847879.9875400001,,10334.184150000001,515887.44902,0.0,31061099.78951,65276.102190000005,4870778.5691,117821813.71111,34924968.4536,6594342.6461000005,,17994381.932830002,,,14996787.411619999,827736.97093,,15727810.72285,18406632.20176,20728467.07963,,,,,73.46698,7840247.11593,,,,,,0,,,,,,,,,,,,
2024-11-27,30180184370.65136,6640643155.51033,968804703.23624,953839.09575,,3768950101.57792,652805188.09368,39474174.35,1169226854.20682,80730112.17645,152919148.32592002,,524722986.26702,834558292.66715,417300811.85576004,67143778.57798,35554624.77189,357369.03871999995,137387393.16368,4975354.56903,4927497.99904,2680167.81201,96101631.12873,0.11083,2918.03062,467236.93866,10192864.03485,205104.66242,87650.64948,1175469.4493800001,7332622.89436,,,149994.9397,71956703.47318,1773203.14578,,10248.92483,574028.3757,0.0,35459751.64611,225969.91173999998,3800657.43097,117699889.96162,38022486.63626,6495484.48991,,18045855.430040002,,,16112734.3977,827240.70561,,11398619.61898,18425917.16814,20703229.20396,,,,,73.81948,7591486.17896,,,,,,0,,,,,,,,,,,,
2024-11-28,30376327016.05253,6752188216.796619,949909648.4885399,646432.67609,,3741525701.58229,922490771.75244,69986802.86918001,1195150748.18042,77682300.81966,153126193.79503,,536689251.59389,828118429.92441,419228569.81717,66332699.719349995,32836943.264640003,327927.05924000003,137552575.19094,4881914.08406,5950963.91646,2292821.54686,90155702.62414,0.11098,2926.39758,2966502.2631300003,9594854.428820001,223723.09060999998,67212.25486,1220536.43234,5807308.39102,,,165600.95938,75406179.78394,1744220.99971,,10258.825159999999,467613.6191,0.0,38778262.59907,231352.39207,2372584.2266800003,118881285.26254,38568689.64374,4110699.13393,,17170526.3279,,,13664291.598210001,829386.17259,,11908488.29256,18630337.89926,20713399.48311,,,,,73.96645,7714414.72623,,,,,,0,,,,,,,,,,,,
2024-11-29,30199575244.974148,6787276532.61882,940919194.82193,1208842.6424399999,,3618875353.6002097,924265738.1438301,65488543.60532,1211914250.9194999,71153575.70738,151183439.73834,,555458160.3355199,812452546.0102999,364954853.3839,66297472.805980004,33629509.202029996,327562.41028999997,137557206.37421,4369124.45606,4866477.11878,2292663.25197,90155746.96818,0.11101,2923.47412,373651.92879000003,9716668.51671,195029.15614,123958.28189,1217915.1236,6142218.01627,,,146737.35626,76242314.77222,1658197.74095,,10294.24744,465034.65093,0.0,40038796.63251,303039.46452,3218658.35137,107710811.62038,38938782.68193,4086503.3107700003,,15230448.5012,,,11824241.155739998,829388.67102,,10042736.949169999,18687904.10308,20719199.8747,,,,,73.96645,6231164.086,,,,,,0,,,,,,,,,,,,
2024-11-30,30625277094.13717,6927389616.99022,808168643.26021,1184919.0837,,3699570774.2850204,930542545.5482401,88456443.94442001,1218353751.76082,73781854.59693,150856292.21618,,562346661.0147,816540866.7758,360289331.86027,66635698.641880006,34512574.389520004,331220.46555,137677666.16299,4496255.19333,8011519.75956,2302778.93181,90100366.65791,0.111,2923.47413,952414.96934,10638707.037419999,201943.92098,116090.42555,1250385.34843,6584128.59384,,,127165.78527000001,76927095.9391,1763715.88255,,10273.44567,566151.49833,0.0,32509263.003119998,424201.05609,4642987.420609999,107295550.49671,40548685.321509995,4073775.81475,,15347165.71431,,,11374326.05244,830881.09475,,9505032.07862,18951847.63344,20725337.19992,,,,,73.81975,5547218.166350001,,,,,,0,,,,,,,,,,,,
2024-12-01,30376670654.718357,6908129939.67037,808816359.94958,1013670.1131600001,,3709858059.04004,933719045.22256,83353115.21581,1230944199.7505398,75402822.26371999,150139800.77207,,560331000.8499401,811821824.58054,377846852.15665,66745272.04323,33879634.156550005,331204.15465,137530374.03925,4108925.1105,7944050.96508,2301240.13563,89996494.74536,0.11095,2926.39758,547824.61972,9636405.530989999,200111.06087000002,130368.71476,1248524.97027,6005967.73975,,,134054.58436,75392249.58927,1813943.35358,,11458.77017,749826.58927,0.0,30124324.55233,428350.4565,4143833.4623,108962731.73619,40004963.592199996,4043048.3119200002,,20401420.79049,,,11121882.73786,830479.32372,,9312084.812040001,19109129.62637,20735162.30461,,,1308200.84147,,73.89322,6196894.28715,,,,,,0,,,,,,,,,,,,
2024-12-02,30541924648.963512,6884488879.93956,791720281.78405,990433.2782699999,,3753625795.8702297,947757150.18008,83133513.70322,1246528081.12251,79428346.84162,150904438.68433002,,551784720.2085999,643076909.63178,378163672.28736997,65897432.095750004,33775073.3881,319220.4303,137694763.58058,3750643.28849,4664931.93776,2299917.22528,90100366.65793,0.11112,2926.3976,743878.5376800001,9525443.61304,122708.43006,136430.72923,1278279.14394,5393996.61441,,,134541.30511000002,74988198.25291,1709230.43614,,1449.44676,885827.4344200001,0.0,30777847.68869,376002.78798,3933585.30229,108977688.07254,40477504.54393,4046337.58612,,20342358.67296,,,9682163.52778,831405.88013,,9341486.62362,19382800.2154,20763114.10873,,,1308200.84147,,74.04164999999999,6692562.62993,,,,,,0,,,,,,,,,,,,
2024-12-03,30769524623.86874,6800245749.83037,753131313.77901,835933.266,,4004038347.93503,941836958.63016,66946537.402909994,1266308622.74371,86135195.46913001,149610159.31694,,529549609.37492,617584811.69885,372326784.52886003,65965742.75322001,34858706.797019996,320706.40331,137679579.37313,3742564.36953,16054391.867889998,2296942.45625,90100366.4091,0.11101,2923.43028,358557.69626999996,9307274.90135,189422.19890000002,100457.06479,1249714.50572,5130182.09111,,,136042.79177,72583149.29672,1618010.00369,,1445.06368,608045.9251100001,0.0,28338915.54789,455305.36982,3834712.57301,111125061.46083,36379606.179680005,3930430.67406,,15085426.302720001,,,9324706.97611,832390.16281,,8716252.04603,19589801.643900003,20763114.10873,,,1308200.84147,,73.89401,6159787.563639999,,,,,,0,,,,,,,,,,,,
2024-12-04,30617980660.383873,7428701864.43956,668108726.1173301,787232.59976,,4101854104.08707,906207217.72514,84910366.67763,1309349483.79362,71927191.91449,146497414.30838,,489197915.46203,606696258.5706999,384075773.30061,66154117.11767,35984279.20393,331790.72755,197174901.89171,3544429.11626,19826858.11684,1966304.58242,90100366.40911,0.11099,2918.41947,657593.89566,9371979.238149999,192085.37538,69014.91617,1253793.23507,4935145.00229,,,137245.06749,69087186.85029,1553883.22989,,1451.22086,406310.32827,0.0,31894580.408549998,473765.13859,2511212.45215,109174956.02297,40287978.335599996,3868765.46991,,14409626.93247,,,9306320.93359,836325.93883,,8673859.72135,19739721.530670002,20774642.62976,,,1308200.84147,,73.96714,6093587.88655,,,,,,0,,,,,,,,,,,,
2024-12-05,30852917359.82688,7591026528.895829,688156943.8814,990698.4867799999,,4209253021.2724,819879257.0801,101742941.32575,1336532294.97453,67356934.92456,145656039.98037,,485480818.19199,614581001.10886,390474666.68246,65648802.03102,34496559.89895,451002.80819,197165611.86503002,2950093.7273500003,22629797.35835,1949094.73807,91106367.15758,0.11092,2941.0149,391841.46005,9620734.55407,223340.8311,77263.03682,1318470.53081,5234172.03996,,,137320.64358,69096759.99014999,1458763.4336,,1280.82051,493855.33568,0.0,28883603.84248,486227.95749,2543577.2451400002,111678759.65016,39168942.66675001,3888915.67511,,13771980.41912,,,10939947.900169998,838494.14324,,8386644.10242,19777519.052139997,20773127.41193,,,1308200.84147,,74.11341,6097407.954030001,,,,,,0,,,,,,,,,,,,
2024-12-06,31012775710.25086,7872140116.5799,738033739.7045599,686079.13939,,4003821367.40283,527628597.5402,98971308.01713,1339000850.7789102,82627524.12469,145849367.57516,,491171825.03374004,609372548.6935799,334971808.17842,65464027.640439995,36146597.569419995,255768.57314999998,196706838.03177,3402605.63589,22170822.48866,1917650.71135,91099984.6552,0.11101,2922.35445,110654.81983000001,9244047.33694,198210.0106,90349.0437,1371201.67071,4584979.20011,,,137494.24177,66139656.97327,1315881.65344,,27022.07635,431489.55498,0.0,35241663.650960006,502117.48227,2577113.93078,111871840.60852,44453430.01143,4092907.73975,,12486045.27629,,,11177208.1229,832878.7485999999,,9692041.89579,19938811.83376,20858962.43067,,,1304796.38274,,72.59313,7031133.63463,,,,,,0,,,,,,,,,,,,
2024-12-07,,,,1276305.86935,,,552839947.58681,,,76525353.53660001,147299651.29201,,,,,65544548.81978,35872431.96102,158252.61430000002,197162745.96425,,,1914969.59052,,0.1109,2926.3976,,,,89325.91166,,,,,176912.66825000002,,,,,630083.18692,0.0,32053690.24297,,,,,4099885.67045,,,,,11651996.71669,878586.47976,,,21219476.78174,,,,1308200.84147,,,5934950.625499999,,,,,,0,,,,,,,,,,,,
2024-12-08,31353843646.17129,8059932051.76597,,858074.65914,,4002895875.0999503,531026054.23644,95019403.01808001,1350644827.9918,73951563.94559,146490274.81751,,575375370.3752999,605203003.9116,354664257.74535,65566607.98137,35174325.70375,174089.30604,197178073.70324,3507740.20361,18837816.05473,1911188.17344,91011361.77792001,0.11092,2926.39758,307934.66449,4648765.835899999,207785.63259,87151.44369,1435776.50721,6218535.584960001,,,176988.886,67247851.55926001,1492638.97153,,92906.75756,573943.28958,0.0,31677780.9231,368288.82715,4062283.45464,110015791.32623,41580569.207090005,4113952.4459599997,,11644485.43356,,,11142179.09725,884091.19193,,8905658.68815,21614807.203590002,20770133.28936,,,1308200.84147,,75.50228,6573710.15172,,,,,,0,,,,,,,,,,,,
2024-12-09,31364669664.5788,8075872217.577189,706181992.92754,269174.9684,,4004498829.2073,520177027.06762,92729146.33690001,1349496234.4323099,75197605.18484,145826150.66733,,578573889.15495,606100871.8123101,351463418.11801,65563954.06134,35563144.67279,183033.01501,197194174.2694,3431708.21094,18555257.207960002,1910701.14827,91102372.3828,0.11112,2929.32106,308242.59915,4684355.39586,194865.12605,88123.95784,1426266.8744,6330841.395380001,,,178082.10827,67560427.92393,1567237.55007,,92753.56805,802247.57014,0.0,34573999.14921,360580.3224,3955115.28015,110144296.66863,41659070.844950005,4053533.6202,,11678195.93041,,,11379341.26553,880629.7408799999,,8931841.13551,22595242.32897,20790903.42265,,,1308200.84147,,75.64924,4993434.74493,,,,,,0,,,,,,,,,,,,
2024-12-10,31727447667.32605,8026826695.51464,649489782.99886,723646.0278,,4001933484.2766,521412598.90861,58098724.42178,1327207227.85679,74871837.75597,145251663.1258,,534304794.36208004,598211987.54268,343535624.84375,64556537.75838,36191849.7807,187129.05957,197375070.88033,3535555.75145,14085721.11785,1907176.2118699998,91192379.50418001,0.11112,2929.32107,382783.45219000004,3738187.75415,191635.29095,91912.19072,1417128.98615,5082396.6171,,,162559.06039,68575215.51879,1500535.92906,,76785.28207,525633.86899,0.0,33938595.14552,324341.75568,26636214.10482,96375332.24558,39642375.57621001,3991201.44914,,10619446.27753,,,12438881.0304,878655.96201,,9070885.13102,22921956.26372,20811673.55594,,,1309507.73542,,75.20960000000001,5888602.85305,,,,,,0,,,,,,,,,,,,
2024-12-11,32131207646.599133,8469889601.08704,632211544.66653,697912.81388,,4125869811.12112,518701102.79927003,67118014.86838,1289592346.13326,72194865.65277,146455807.41011,,534632714.04846,593998882.2033299,299633025.52215,63765229.91706,34941350.87927,206625.43899,196997177.09231,3346909.45816,13495315.80526,2604402.31182,91010358.29444,0.11101,2923.47412,60957.35373,6445158.507780001,166175.01364,46501.653549999995,1588999.75893,4985534.41979,,,163729.84232999998,69811326.14908999,1460443.2907500002,,76666.46119,573368.93766,0.0,48327378.43023,291652.89381,98993902.93893,96646714.38338,52272607.2388,4175459.0677699996,,10853976.51124,,,11723010.3919,876546.59902,,8470903.47692,23345218.979730003,20766337.28936,,,1306893.94752,,74.47908,6499341.60779,,,,,,0,,,,,,,,,,,,
2024-12-12,32844948343.4192,8632426697.40305,661713551.6900499,882367.63885,,4048261324.2044797,527731737.00794,100786455.43112,1322215910.5323,66953510.55474,147349498.57718,,540487653.50316,590884797.12825,269679897.03356,63759919.83641,33266906.07202,205782.92756,196992524.02869,3615653.42236,16589685.75387,2582811.7730799997,91013360.53384,0.11098,2932.24451,48647.31974,8650286.33395,154915.38192,5318.88595,1802896.8092999998,5565115.808289999,,,163808.79202999998,73140568.34438,1572114.18009,,79021.15625,650029.29922,0.0,49274824.31443,307716.15653,46049490.87404,96072660.84579,53724553.04527,4362850.750010001,,10919184.92065,,,11655021.89673,879908.5746800001,,9117950.27863,23528989.12884,20786395.27934,,,1306893.94752,,75.21043,5512059.49196,,,,,,0,,,,,,,,,,,,
2024-12-13,32649760394.49472,8462334317.583261,694699296.56739,982211.75604,,3944086834.0489,514366159.07237,68580924.89114,1337791401.12213,69271129.94969,146275256.79720998,,670802531.64608,595130194.39431,291626283.24652,63811556.39609,33203272.27011,225919.38178,197173855.35491002,3615814.2396899997,15806519.83496,2582474.2372,91097191.65991001,0.11098,2914.19214,91127.8795,8420468.051789999,177144.20288,42230.18202,1869066.25066,6743372.26734,,,118985.94665999999,71785349.96001,1392133.31889,,99720.48887,900143.8944,0.0,42583390.92501,308611.29378,274495033.48027,96198453.61454,55213672.07195,4288657.76622,,10861109.754689999,,,11101127.55691,881567.0996,,8998577.23525,25372402.411209997,20807181.67462,,,1308200.84147,,73.79257,8618406.63066,,,,,,0,,,,,,,,,,,,
2024-12-14,33390764223.71144,8381897351.05098,697963952.9631699,960969.12456,,3938375483.05958,545947534.30741,61628945.404139996,1325626931.71773,67579325.35495,152608878.83704,,587927734.01365,589313754.9741701,315031250.67415,64030953.68602,33377323.92976,188421.71355000001,197178073.70324,2801804.35177,20370713.06959,2419948.9957600003,91100367.15756,0.11101,2923.47413,100652.747,9442218.954389999,247551.05898,98907.16789,2038045.27027,6379005.5855,,,119274.3472,70656350.83023,1587963.23014,,105234.51701,642289.45216,0.0,52110065.20643,378139.51002,161951109.27703,94647884.88563,54515243.34732,4271917.623889999,,11507903.68545,,,12519770.12256,882980.70144,,9322113.57989,25075504.58343,20808664.82014,,,1308200.84147,,74.18585999999999,9736318.58288,,,,,,0,,,,,,,,,,,,
2024-12-15,33298411087.214222,8146213894.86723,732198958.5717599,1386450.7560500002,,3963348742.16125,540740775.8206,60466945.82755,1318013679.86411,71237731.00684,150947436.52696002,,626859279.45598,588329829.59752,315889558.54147,63958928.50275,33540250.79135,185996.3399,196939471.07343,2421031.77309,20166121.31788,2418873.88212,90981643.82992001,0.11101,2923.47412,193125.29546,9913847.354840001,248590.60332999998,97686.50789,2032417.0495,5420669.87701,,,82023.98779,69307047.75183,1683918.21761,,135160.45083000002,736879.14742,0.0,51588526.83212,379117.65307,100408656.804,95115644.68644,54655818.218219995,4215710.96498,,11634751.45519,,,11994014.71365,879704.75152,,9326553.63017,24437706.42273,20685897.37478,,,1306477.04835,,74.18585999999999,7033930.382440001,,,,,,0,,,,,,,,,,,,
2024-12-16,33021343830.75054,8072723916.93724,758055832.0095899,987563.29462,,4008451966.70101,534567236.73082,82552936.91101,1318596880.98737,72177954.83555,153195371.01646,,645824103.1328,590848827.58183,316120916.26131004,63981873.16032,33518002.563040003,186053.73024,196996919.48325002,2217567.82346,21977314.53164,2399651.55625,89981664.06154,0.111,2920.38694,679589.9351100001,9302289.287829999,212060.22826,98879.5919,2035183.3394900002,5706095.22,,,82712.78654,70078963.65962,1664012.7007000002,,135440.97788,344277.28611000004,0.0,52918112.35323,382732.00459,146643677.37614,95920342.66714,54281202.25208,4051324.24595,,11728843.76332,,,12067035.65891,878630.28907,,9554076.2688,24146494.79224,20693798.0743,,,1306480.96903,,73.82018,6778650.98475,,,,,,0,,,,,,,,,,,,
2024-12-17,32774157045.04158,7736755938.18076,845197345.74642,714629.41975,,3871366399.2086897,536896416.1863899,95088375.30354,1323814270.75124,67462883.46053,152968673.38354,,665312269.32206,588135975.03608,308159346.54984,63923447.53237,32128476.00681,187009.13279,197170425.93431002,2885301.80356,24527607.64667,2337507.1608100003,90100117.33958,0.11096,2936.47592,1131098.42462,9659207.09202,240055.29709,82272.95388,2045431.67804,3885720.60225,,,87148.40388999999,71167370.96119,1776570.61397,,134933.97839,674661.28766,0.0,46770984.87734,346466.61167,90401722.53311,96457510.48931,55917300.626260005,2436738.79173,,13536513.182939999,,,11987808.638440002,871807.35696,,10141063.11726,23429658.96495,20526504.10769,,,1308200.84147,,74.11341,6684458.9001400005,,,,,,0,,,,,,,,,,,,
2024-12-18,32397118805.45915,7777976234.8592005,949714759.14092,877306.40151,,4067605001.5419097,500857352.75231004,60401638.1317,1310610334.55953,71661776.55726999,158036825.58167,,649116421.34965,595548726.92735,316338752.23617005,63817697.19658,31252476.44586,187073.09616000002,203941247.59412,3366313.17387,22383807.97714,2597082.33367,90010107.23238,0.11099,2976.93279,81130.73439,9825587.323469998,1281640.9497800001,76040.11447,2361488.11692,4252264.52573,,,89516.53079,73541467.95306,1732109.4942100001,,136966.85272,493763.54321000003,0.0,44687331.25859,82919.05325,132433327.63577999,95932423.39967,62637700.9487,2603288.61555,,13596669.401730001,,,10422598.477260001,873566.26368,,11037748.30915,23050476.29133,20509210.86248,,,1306893.94752,,74.1482,8801348.61047,,,,,,0,,,,,,,,,,,,
2024-12-19,31952932144.364548,7845567974.16014,991698156.5238,935050.59306,,4208760628.95372,535392713.0746,38462176.46711,1274549513.50311,66022556.46416,158975527.20200998,30924077.9455,617630720.06737,608536476.98383,306259551.81384,63902046.99364,30374383.35574,148432.31649,204575602.55379,3059836.84726,19764510.44701,2441927.2306,90010107.23237,0.11112,2920.30593,110989.5452,10041649.782469999,170579.46233,93009.17863,2363327.54777,4105773.1480799997,,,113850.4317,71671765.85375999,1838720.82067,,134962.08172000002,470503.34521,0.0,42457987.46465,113593.7758,103935287.41784,89547883.65259,60646905.85908,2540842.037,,14175459.51952,,,12227122.40461,919086.02557,,10207760.10258,22846418.01259,20489426.38258,,,1306893.94752,,74.1481,6244517.677920001,,,,,,0,,,,,,,,,,,,
2024-12-20,31439762046.81379,7940714543.366879,1258235666.21998,879365.55535,,4497787605.480969,448373130.55439997,29057410.90615,1280836795.7097301,63237984.61738001,157371459.94192,35465187.28385,645984117.81558,607124482.75226,304711153.06901,63788309.33558,30126509.15416,123622.66847,204865241.79293,3063192.7733299998,18752017.34823,2431473.7154900003,89850249.25807,0.11091,2918.28203,121552.02820999999,9828529.172869999,237108.54666,98898.29176,2436323.36455,4710246.85258,,,114185.26256,63592017.15412,1003955.5695699999,,135676.4197,325850.66185,0.0,42049966.93263,86139.13282,123258776.54370001,90244750.86109,66787462.838630006,7572167.9019100005,,14349467.38202,,,12553017.841880001,919100.63572,,10277688.47016,22932488.50111,18375562.83145,,,1304572.90387,,74.1294,6878112.96279,,,,,,0,,,,,,,,,,,,
2024-12-21,31292084210.459,7986168697.09762,995377434.31939,1075596.7446599999,,4756201490.54072,425592388.99700004,38673517.82292,1245561569.25302,60443890.85339,149234431.38323,33700611.89357,653700625.15447,616256774.11525,320554665.69474,62277572.28649,31634900.94998,107580.52977,210401023.42679,2797949.71455,20120213.23957,2422688.4422899997,89993275.34231,0.11112,2922.92743,1318732.6032800002,8765424.28754,248045.08037,103115.60815,2488874.87996,7257354.342750001,,,118869.89929,63117994.06448,1039821.5241899999,,135749.11349,265354.27581,0.0,33701459.944529995,92720.06527,120911626.57822,90485969.09139,64977032.08229,7759478.393759999,,15732405.35231,,,14448936.11204,903002.76561,,7989021.91075,22987208.59548,18388447.99972,,,1305529.55024,,74.14286999999999,9422661.02612,,,,,,0,,,,,,,,,,,,
2024-12-22,31226847237.31448,8066345032.97381,1030907618.47981,908712.83448,,4791048857.44421,393952009.86659,71825639.41129,1246569752.92211,61660798.12283,147986459.59668,33325610.33165,656383996.09339,1456371425.99322,317965379.83396,62118956.02047,31360197.99654,107314.19346000001,210309250.35412,2639369.9356,20710850.69877,2414969.59252,89867261.19219,0.11081,2918.83457,524231.735,8266830.81436,200214.67831,62900.62218,2484344.60444,6558243.4775,,,119005.02679999999,63892121.3052,1049284.70368,,149327.64187000002,303403.41813,0.0,35909753.78976,95253.5239,113718739.01183,90218999.95253,62428514.875879996,7769769.36237,,15834260.71817,,,14461389.16153,902864.1982,,7939302.728730001,22977191.757149998,18362553.92821,,,1304819.90683,,73.87233,9440486.845999999,,,,,,0,,,,,,,,,,,,
2024-12-23,30969538085.42899,8036083964.60373,1073768603.36782,590367.21172,,4874330481.33429,383059786.64637,35554936.110130005,1247927188.0356,61154164.633880004,150936853.10254002,34915030.305810004,664714781.50088,1465446925.98679,315573249.97754,62112448.19506,31552950.11507,123381.54978999999,210303131.23999,2408046.54705,21896402.6048,2414844.23589,89935938.85201,0.11112,2921.06518,115012.64132,8395644.72572,224829.35066,61474.00815,2464743.55893,7080265.5650700005,,,120256.27527,63621823.210700005,1195983.5740500002,,119460.39422,378054.3372,0.0,37655075.50347,84514.16706,13893713.46805,89887549.66325,60751915.063820004,7641549.80281,,16225677.907729998,,,14944987.11565,904780.59075,,7895998.4586,22982994.38994,18365498.52897,,,1305817.06691,,73.63046,9153463.41429,,,,,,0,,,,,,,,,,,,
2024-12-24,30941871731.92025,7937146299.581571,996155705.3018,920350.69196,,4807792748.21061,448580921.95497,77494662.36095,1226841606.12691,63424528.06172,148365005.24293,36317251.4053,587054221.4204099,1444246487.77345,311277961.70954996,62206417.44637,29144365.52545,129228.98368,208754117.60898,3206910.95827,24099585.25023,2407743.0907199997,89909295.91227,0.11101,2920.19983,400473.49458,7602586.463579999,251949.05878999998,51820.155399999996,2557267.24613,5773818.55475,,,120405.88463,64581279.86606,1410524.5323100002,,50320.42327,317151.55404,0.0,40041967.775290005,89108.52081999999,15686878.62602,86775989.75908,60637531.26062,7478663.47083,,16397095.12964,,,14740338.35686,903307.1307699999,,6747423.03351,23141445.15079,18262448.78276,,,1305430.2263,,74.24433,7970073.0083,,,,,,0,,,,,,,,,,,,
2024-12-25,30865536205.46993,7958618317.70134,1026305252.0741899,1294627.6173100001,,4695024019.71581,349832776.59039,97734038.81366,1236288916.71435,63174884.67836,152286946.28895,35234929.98007,642484324.9402801,1442124618.31456,313237438.44567,62196081.997710004,29502957.480750002,137620.36442,209230269.33027,3691559.79453,24276543.03045,2403987.36082,89961141.71824,0.11101,2921.88375,320803.73356,7687923.92932,1779445.5573800001,49546.1964,2702628.3327800003,7827868.29389,,,92700.46853,67029008.26313,1446272.03456,,50280.0573,213148.50156,0.0,43271607.79763,88742.07053,12677657.466710001,86590906.20084,61605777.74922,7461429.80784,,16666177.53815,,,15041310.46208,908538.05238,,7773770.89766,23168890.99943,18269030.63642,,,1306182.99721,,73.86942,6711472.42798,,,,,,0,,,,,,,,,,,,
2024-12-26,30985211685.37543,8049257797.241349,1033752648.0178499,886282.64845,,4528809771.10105,347334820.38329,88310242.70255,1220589726.42971,67624215.17783,154482506.61896,35405007.75765,653784566.07496,1431220059.22999,314113892.71728003,61998736.79776,29642655.208669998,137787.8674,207833439.22703,3499492.7596,23252505.250490002,2405440.24572,89953310.8547,0.11112,2921.62941,299811.84268,8248042.67558,342686.98667,51584.93474,2764266.53164,7052378.016220001,,,96192.73816,68046214.50053,1505986.02621,,50268.05474,244144.07105,0.0,43538009.26619,76412.54623,12389594.63686,89322194.74532,61097008.292780004,7434856.01951,,16589155.144030001,,,14743705.92976,911483.3134000001,,8065863.584919999,23084843.93568,18276086.42346,,,1306069.29744,,73.79175,6739323.00913,,,,,,0,,,,,,,,,,,,
2024-12-27,31121224593.5831,8014559925.58051,996450366.20032,1096907.16893,,4548081883.6567,329378811.85533,88715464.26997,1228606174.9725702,62899067.52004,152824514.02793,36119073.26215,621355098.18945,1440068022.6788702,324336883.17144,61508885.96204,29510100.083580002,127699.74190000001,208840782.44665,3608715.10518,21323307.88297,2401506.14119,89898134.65898,0.11099,2919.83732,569987.99583,7262032.3831,131279.73087,53464.02102,1360744.25398,7913934.22472,,,96343.40035,68765037.1985,1243932.97104,,50253.7674,261285.67454,0.0,45133734.86632,185994.8406,13590409.32419,88490820.73439,60813859.72502001,7561385.45177,,16601702.518299999,,,14858401.20703,895905.00253,,7785770.77894,23071010.8672,18267646.2102,,,1305268.17145,,73.90736,8145835.87323,,,,,,0,,,,,,,,,,,,
